year,origin_location_code,asylum_location_code,population
2001,AFG,ARE,66
2001,AFG,AUS,6714
2001,AFG,AUT,1049
2001,AFG,AZE,3522
2001,AFG,BEL,714
2001,AFG,BGR,3434
2001,AFG,BLR,2001
2001,AFG,BRA,5
2001,AFG,CAN,11777
2001,AFG,CHE,5027
2001,AFG,CHL,15
2001,AFG,CIV,33
2001,AFG,CUB,78
2001,AFG,CYP,26
2001,AFG,CZE,332
2001,AFG,DEU,10057
2001,AFG,DNK,5635
2001,AFG,ECU,28
2001,AFG,EGY,240
2001,AFG,ESP,145
2001,AFG,EST,18
2001,AFG,ETH,15
2001,AFG,FIN,661
2001,AFG,FRA,2568
2001,AFG,GBR,15065
2001,AFG,GEO,15
2001,AFG,GRC,1751
2001,AFG,HKG,15
2001,AFG,HUN,1686
2001,AFG,IDN,1473
2001,AFG,IND,36044
2001,AFG,IRL,41
2001,AFG,IRN,4446000
2001,AFG,ITA,149
2001,AFG,JPN,258
2001,AFG,KAZ,2363
2001,AFG,KGZ,2864
2001,AFG,KHM,51
2001,AFG,KWT,222
2001,AFG,LBN,144
2001,AFG,LKA,39
2001,AFG,LTU,235
2001,AFG,MAR,8
2001,AFG,MDA,42
2001,AFG,MEX,27
2001,AFG,MLT,8
2001,AFG,MYS,276
2001,AFG,NLD,33918
2001,AFG,NOR,1799
2001,AFG,NZL,434
2001,AFG,OMN,48
2001,AFG,PAK,5215889
2001,AFG,POL,64
2001,AFG,PRT,5
2001,AFG,QAT,120
2001,AFG,ROU,573
2001,AFG,RUS,101160
2001,AFG,SAU,576
2001,AFG,SRB,39
2001,AFG,SVK,1791
2001,AFG,SVN,16
2001,AFG,SWE,2732
2001,AFG,SYR,1232
2001,AFG,THA,62
2001,AFG,TJK,35228
2001,AFG,TKM,3208
2001,AFG,TUR,1239
2001,AFG,UKR,4977
2001,AFG,USA,7756
2001,AFG,UZB,18655
2001,AFG,ZAF,15
2001,AFG,ZWE,246
2001,AGO,ARG,16
2001,AGO,AUS,19
2001,AGO,AUT,23
2001,AGO,BEL,618
2001,AGO,BEN,15
2001,AGO,BGR,7
2001,AGO,BRA,1897
2001,AGO,BWA,2466
2001,AGO,CAF,162
2001,AGO,CAN,1020
2001,AGO,CHE,5560
2001,AGO,CHL,18
2001,AGO,CIV,15
2001,AGO,COD,374171
2001,AGO,COG,24713
2001,AGO,COL,15
2001,AGO,CZE,41
2001,AGO,DEU,424
2001,AGO,DNK,24
2001,AGO,ESP,203
2001,AGO,ETH,15
2001,AGO,FIN,100
2001,AGO,FRA,3352
2001,AGO,GAB,289
2001,AGO,GBR,1670
2001,AGO,GRC,5
2001,AGO,HUN,14
2001,AGO,IRL,111
2001,AGO,ITA,99
2001,AGO,MAR,8
2001,AGO,MEX,27
2001,AGO,MOZ,108
2001,AGO,NAM,72651
2001,AGO,NGA,42
2001,AGO,NLD,8858
2001,AGO,NOR,16
2001,AGO,PAK,5
2001,AGO,PRT,19
2001,AGO,RUS,5
2001,AGO,RWA,15
2001,AGO,SEN,13
2001,AGO,SVK,22
2001,AGO,SWE,72
2001,AGO,SWZ,411
2001,AGO,UKR,186
2001,AGO,USA,279
2001,AGO,ZAF,11210
2001,AGO,ZMB,240811
2001,AGO,ZWE,1083
2001,ALB,ARG,27
2001,ALB,AUS,129
2001,ALB,AUT,134
2001,ALB,BEL,350
2001,ALB,BGR,22
2001,ALB,CAN,2004
2001,ALB,CHE,352
2001,ALB,CZE,18
2001,ALB,DEU,159
2001,ALB,DNK,40
2001,ALB,EGY,15
2001,ALB,ESP,47
2001,ALB,FIN,7
2001,ALB,FRA,1598
2001,ALB,GBR,305
2001,ALB,GRC,61
2001,ALB,HUN,9
2001,ALB,IRL,14
2001,ALB,ISL,10
2001,ALB,ITA,344
2001,ALB,MEX,42
2001,ALB,NLD,317
2001,ALB,NOR,25
2001,ALB,PAN,15
2001,ALB,ROU,8
2001,ALB,SWE,83
2001,ALB,USA,6691
2001,AND,USA,7
2001,ARE,AUS,11
2001,ARE,CAN,26
2001,ARE,CHE,15
2001,ARE,USA,5
2001,ARG,AUS,22
2001,ARG,BRA,13
2001,ARG,CAN,1433
2001,ARG,CHE,5
2001,ARG,ESP,434
2001,ARG,MEX,15
2001,ARG,SWE,15
2001,ARG,USA,183
2001,ARM,ARG,141
2001,ARM,AUS,17
2001,ARM,AUT,28
2001,ARM,BEL,66
2001,ARM,BGR,234
2001,ARM,BLR,5
2001,ARM,BRA,5
2001,ARM,CAN,173
2001,ARM,CHE,854
2001,ARM,CYP,5
2001,ARM,CZE,703
2001,ARM,DEU,422
2001,ARM,DNK,307
2001,ARM,ESP,266
2001,ARM,EST,15
2001,ARM,FIN,12
2001,ARM,FRA,856
2001,ARM,HUN,57
2001,ARM,IRL,5
2001,ARM,ISR,5
2001,ARM,ITA,26
2001,ARM,LIE,8
2001,ARM,MAR,8
2001,ARM,MEX,15
2001,ARM,NLD,2809
2001,ARM,NOR,64
2001,ARM,POL,9
2001,ARM,PRT,5
2001,ARM,RUS,104
2001,ARM,SVK,36
2001,ARM,SVN,10
2001,ARM,SWE,245
2001,ARM,UKR,750
2001,ARM,USA,6726
2001,ATG,CAN,11
2001,AUS,AUS,5
2001,AUS,USA,5
2001,AUT,AUS,13
2001,AUT,CAN,19
2001,AZE,ARM,792981
2001,AZE,AUS,8
2001,AZE,AUT,22
2001,AZE,BGR,17
2001,AZE,BLR,77
2001,AZE,CAN,362
2001,AZE,CHE,263
2001,AZE,CYP,5
2001,AZE,CZE,83
2001,AZE,DEU,923
2001,AZE,DNK,162
2001,AZE,ESP,49
2001,AZE,FIN,27
2001,AZE,FRA,320
2001,AZE,GEO,39
2001,AZE,IRL,9
2001,AZE,ITA,7
2001,AZE,KAZ,5
2001,AZE,MDA,15
2001,AZE,NLD,4618
2001,AZE,NOR,46
2001,AZE,ROU,5
2001,AZE,RUS,456
2001,AZE,SWE,47
2001,AZE,TKM,476
2001,AZE,UKR,723
2001,AZE,USA,2510
2001,AZE,UZB,42
2001,BDI,AGO,59
2001,BDI,AUS,17
2001,BDI,AUT,7
2001,BDI,BEL,1242
2001,BDI,BEN,396
2001,BDI,BFA,68
2001,BDI,BRA,5
2001,BDI,BWA,87
2001,BDI,CAF,153
2001,BDI,CAN,1516
2001,BDI,CHE,432
2001,BDI,CHN,45
2001,BDI,CIV,321
2001,BDI,CMR,327
2001,BDI,COD,20750
2001,BDI,COG,210
2001,BDI,DEU,25
2001,BDI,DJI,5
2001,BDI,DNK,291
2001,BDI,EGY,104
2001,BDI,ESP,5
2001,BDI,ETH,48
2001,BDI,FRA,434
2001,BDI,GAB,40
2001,BDI,GHA,21
2001,BDI,GIN,8
2001,BDI,GNB,33
2001,BDI,GRC,15
2001,BDI,IRL,8
2001,BDI,ITA,47
2001,BDI,KEN,1580
2001,BDI,LBN,30
2001,BDI,MAR,7
2001,BDI,MLI,38
2001,BDI,MOZ,1723
2001,BDI,MWI,2250
2001,BDI,NAM,1071
2001,BDI,NLD,1289
2001,BDI,NOR,85
2001,BDI,NZL,19
2001,BDI,PAK,14
2001,BDI,RWA,5603
2001,BDI,SEN,279
2001,BDI,SOM,15
2001,BDI,SWE,54
2001,BDI,SWZ,648
2001,BDI,TCD,5
2001,BDI,TGO,186
2001,BDI,TUN,24
2001,BDI,TZA,1392198
2001,BDI,UGA,444
2001,BDI,UKR,30
2001,BDI,USA,941
2001,BDI,ZAF,5322
2001,BDI,ZMB,3658
2001,BDI,ZWE,3060
2001,BEL,CAN,6
2001,BEL,IRL,5
2001,BEL,USA,18
2001,BEN,ARG,6
2001,BEN,BFA,5
2001,BEN,CAN,23
2001,BEN,CHE,66
2001,BEN,DEU,19
2001,BEN,FRA,14
2001,BEN,GAB,15
2001,BEN,ITA,5
2001,BEN,NGA,69
2001,BEN,NLD,88
2001,BEN,SEN,8
2001,BEN,USA,8
2001,BEN,ZAF,15
2001,BFA,BEN,24
2001,BFA,CAN,45
2001,BFA,CHE,106
2001,BFA,DEU,113
2001,BFA,FRA,66
2001,BFA,GIN,5
2001,BFA,MAR,6
2001,BFA,NLD,46
2001,BFA,SEN,5
2001,BFA,USA,17
2001,BFA,ZAF,17
2001,BGD,ARG,29
2001,BGD,AUS,594
2001,BGD,CAN,2630
2001,BGD,CHE,931
2001,BGD,CHL,15
2001,BGD,CYP,5
2001,BGD,DEU,126
2001,BGD,DNK,26
2001,BGD,ESP,13
2001,BGD,FIN,31
2001,BGD,FRA,1422
2001,BGD,GBR,635
2001,BGD,GRC,25
2001,BGD,HKG,27
2001,BGD,HUN,318
2001,BGD,ISL,5
2001,BGD,ITA,18
2001,BGD,JPN,10
2001,BGD,NLD,136
2001,BGD,NOR,34
2001,BGD,SVK,202
2001,BGD,SVN,16
2001,BGD,SWE,422
2001,BGD,USA,2249
2001,BGD,ZAF,423
2001,BGD,ZWE,21
2001,BGR,ARG,5
2001,BGR,AUS,45
2001,BGR,AUT,22
2001,BGR,BEL,44
2001,BGR,CAN,1039
2001,BGR,CHE,347
2001,BGR,CZE,196
2001,BGR,DEU,25
2001,BGR,DNK,11
2001,BGR,ESP,5
2001,BGR,FIN,21
2001,BGR,FRA,210
2001,BGR,GBR,10
2001,BGR,GRC,73
2001,BGR,IRL,22
2001,BGR,ITA,10
2001,BGR,MAR,9
2001,BGR,NLD,94
2001,BGR,NOR,11
2001,BGR,PER,21
2001,BGR,SVK,8
2001,BGR,SWE,195
2001,BGR,SWZ,15
2001,BGR,USA,1322
2001,BGR,ZAF,238
2001,BHR,AUS,6
2001,BHR,CAN,6
2001,BHR,DNK,11
2001,BHR,LBN,15
2001,BHR,SWE,18
2001,BHR,USA,5
2001,BHS,USA,26
2001,BIH,ARG,8
2001,BIH,AUS,4892
2001,BIH,AUT,1402
2001,BIH,BEL,346
2001,BIH,BEN,15
2001,BIH,BGR,35
2001,BIH,BRA,15
2001,BIH,CAN,11190
2001,BIH,CHE,17886
2001,BIH,CHL,5
2001,BIH,CYP,43
2001,BIH,CZE,26
2001,BIH,DEU,25000
2001,BIH,DNK,27094
2001,BIH,EGY,15
2001,BIH,ESP,760
2001,BIH,FIN,385
2001,BIH,FRA,2682
2001,BIH,GBR,65
2001,BIH,HRV,60311
2001,BIH,HUN,5
2001,BIH,IRL,652
2001,BIH,ITA,47
2001,BIH,JOR,39
2001,BIH,LIE,72
2001,BIH,MAR,9
2001,BIH,MKD,125
2001,BIH,NLD,25889
2001,BIH,NOR,14385
2001,BIH,NZL,7
2001,BIH,PER,18
2001,BIH,POL,388
2001,BIH,PRT,5
2001,BIH,ROU,5
2001,BIH,SRB,429144
2001,BIH,SVK,35
2001,BIH,SVN,7163
2001,BIH,SWE,53396
2001,BIH,SYR,33
2001,BIH,TUR,751
2001,BIH,UKR,15
2001,BIH,USA,108878
2001,BIH,ZAF,30
2001,BIH,ZWE,15
2001,BLR,AUS,33
2001,BLR,BEL,18
2001,BLR,CAN,171
2001,BLR,CHE,231
2001,BLR,CZE,439
2001,BLR,DEU,284
2001,BLR,DNK,28
2001,BLR,ESP,14
2001,BLR,FIN,12
2001,BLR,FRA,132
2001,BLR,GRC,5
2001,BLR,IRL,6
2001,BLR,NLD,163
2001,BLR,NOR,35
2001,BLR,POL,43
2001,BLR,SVN,15
2001,BLR,SWE,67
2001,BLR,USA,3365
2001,BLZ,CAN,8
2001,BLZ,USA,22
2001,BOL,ARG,5
2001,BOL,AUS,9
2001,BOL,BEL,34
2001,BOL,CAN,106
2001,BOL,CHE,44
2001,BOL,FRA,56
2001,BOL,MEX,15
2001,BOL,NOR,5
2001,BOL,SWE,55
2001,BOL,USA,70
2001,BRA,AUS,41
2001,BRA,CAN,236
2001,BRA,CHE,10
2001,BRA,USA,763
2001,BRB,CAN,25
2001,BRB,USA,5
2001,BTN,AUS,5
2001,BTN,CAN,9
2001,BTN,CHE,18
2001,BTN,DEU,28
2001,BTN,DNK,10
2001,BTN,FRA,28
2001,BTN,NLD,20
2001,BTN,NOR,6
2001,BTN,NPL,322340
2001,BTN,POL,5
2001,BTN,SWE,5
2001,BTN,USA,21
2001,BWA,AUS,5
2001,CAF,BEN,186
2001,CAF,CAN,31
2001,CAF,CHE,15
2001,CAF,CIV,318
2001,CAF,CMR,451
2001,CAF,COD,26577
2001,CAF,COG,1606
2001,CAF,DEU,14
2001,CAF,FRA,236
2001,CAF,GAB,34
2001,CAF,IRL,7
2001,CAF,MAR,5
2001,CAF,NGA,57
2001,CAF,NLD,10
2001,CAF,SEN,5
2001,CAF,TCD,24
2001,CAF,TGO,15
2001,CAF,USA,15
2001,CAN,AUS,5
2001,CAN,USA,9
2001,CHE,CAN,60
2001,CHL,ARG,15
2001,CHL,AUS,43
2001,CHL,AUT,6
2001,CHL,BEL,392
2001,CHL,CAN,364
2001,CHL,CHE,99
2001,CHL,CUB,30
2001,CHL,DNK,9
2001,CHL,FRA,250
2001,CHL,MEX,54
2001,CHL,NLD,22
2001,CHL,NOR,5
2001,CHL,SWE,123
2001,CHL,USA,45
2001,CHN,AUS,1344
2001,CHN,AUT,25
2001,CHN,BEL,12
2001,CHN,CAN,4574
2001,CHN,CHE,759
2001,CHN,COL,15
2001,CHN,CZE,75
2001,CHN,DEU,707
2001,CHN,DNK,178
2001,CHN,ESP,21
2001,CHN,FIN,34
2001,CHN,FRA,1054
2001,CHN,GBR,940
2001,CHN,GIN,15
2001,CHN,GRC,12
2001,CHN,GTM,15
2001,CHN,HUN,9
2001,CHN,IND,92344
2001,CHN,IRL,5
2001,CHN,ITA,6
2001,CHN,JPN,39
2001,CHN,KAZ,10
2001,CHN,KHM,30
2001,CHN,KOR,15
2001,CHN,MAR,8
2001,CHN,MEX,15
2001,CHN,NLD,4766
2001,CHN,NOR,55
2001,CHN,NPL,69
2001,CHN,NZL,14
2001,CHN,SVK,6
2001,CHN,SWE,205
2001,CHN,THA,218
2001,CHN,TUR,119
2001,CHN,USA,30464
2001,CHN,VEN,15
2001,CHN,ZAF,318
2001,CIV,AUT,5
2001,CIV,BEL,10
2001,CIV,BFA,7
2001,CIV,CAN,189
2001,CIV,CHE,189
2001,CIV,COG,5
2001,CIV,CZE,24
2001,CIV,DEU,63
2001,CIV,ESP,13
2001,CIV,FRA,84
2001,CIV,GBR,410
2001,CIV,IRL,5
2001,CIV,ITA,5
2001,CIV,MRT,5
2001,CIV,NER,21
2001,CIV,NLD,170
2001,CIV,SEN,17
2001,CIV,SWE,25
2001,CIV,USA,346
2001,CIV,ZAF,407
2001,CMR,AUS,11
2001,CMR,AUT,27
2001,CMR,BEL,56
2001,CMR,BEN,156
2001,CMR,BFA,15
2001,CMR,BGR,5
2001,CMR,BLR,9
2001,CMR,BRA,7
2001,CMR,CAF,27
2001,CMR,CAN,345
2001,CMR,CHE,479
2001,CMR,CIV,36
2001,CMR,CYP,8
2001,CMR,DEU,535
2001,CMR,DNK,30
2001,CMR,DZA,8
2001,CMR,ESP,29
2001,CMR,FIN,5
2001,CMR,FRA,232
2001,CMR,GAB,42
2001,CMR,GBR,25
2001,CMR,GIN,5
2001,CMR,GRC,5
2001,CMR,HUN,73
2001,CMR,IRL,19
2001,CMR,ITA,50
2001,CMR,KOR,15
2001,CMR,MAR,5
2001,CMR,MLI,26
2001,CMR,MOZ,5
2001,CMR,NAM,15
2001,CMR,NER,162
2001,CMR,NGA,30
2001,CMR,NLD,438
2001,CMR,NOR,28
2001,CMR,PAN,15
2001,CMR,POL,13
2001,CMR,SEN,63
2001,CMR,SVK,5
2001,CMR,SWE,10
2001,CMR,TCD,15
2001,CMR,TGO,18
2001,CMR,USA,2341
2001,CMR,ZAF,404
2001,CMR,ZWE,24
2001,COD,AGO,36435
2001,COD,ARG,15
2001,COD,AUS,32
2001,COD,AUT,188
2001,COD,BDI,103902
2001,COD,BEL,2190
2001,COD,BEN,2577
2001,COD,BFA,46
2001,COD,BGR,44
2001,COD,BRA,199
2001,COD,BWA,96
2001,COD,CAF,33328
2001,COD,CAN,5280
2001,COD,CHE,2778
2001,COD,CHL,15
2001,COD,CHN,15
2001,COD,CIV,804
2001,COD,CMR,2613
2001,COD,COG,103169
2001,COD,COM,7
2001,COD,DEU,964
2001,COD,DNK,147
2001,COD,DZA,161
2001,COD,EGY,43
2001,COD,ESP,191
2001,COD,ETH,159
2001,COD,FIN,140
2001,COD,FRA,11084
2001,COD,GAB,2161
2001,COD,GBR,3385
2001,COD,GHA,65
2001,COD,GIN,34
2001,COD,GRC,54
2001,COD,HKG,15
2001,COD,HUN,20
2001,COD,IRL,170
2001,COD,ISR,43
2001,COD,ITA,296
2001,COD,KEN,4466
2001,COD,KOR,54
2001,COD,LBN,15
2001,COD,LBY,5
2001,COD,MAR,57
2001,COD,MDG,13
2001,COD,MEX,15
2001,COD,MLI,149
2001,COD,MOZ,7497
2001,COD,MRT,8
2001,COD,MUS,14
2001,COD,MWI,4434
2001,COD,NAM,3638
2001,COD,NER,886
2001,COD,NLD,3100
2001,COD,NOR,153
2001,COD,NZL,23
2001,COD,PRT,15
2001,COD,ROU,33
2001,COD,RWA,100314
2001,COD,SDN,41
2001,COD,SEN,480
2001,COD,SOM,15
2001,COD,SVK,5
2001,COD,SWE,221
2001,COD,SWZ,438
2001,COD,TCD,330
2001,COD,TGO,144
2001,COD,TUR,5
2001,COD,TZA,352548
2001,COD,UGA,23517
2001,COD,UKR,47
2001,COD,USA,3254
2001,COD,ZAF,16392
2001,COD,ZMB,106289
2001,COD,ZWE,13137
2001,COG,AGO,380
2001,COG,ARG,12
2001,COG,AUS,22
2001,COG,AUT,18
2001,COG,BEL,132
2001,COG,BEN,3753
2001,COG,BFA,110
2001,COG,BGR,20
2001,COG,BLR,5
2001,COG,CAF,763
2001,COG,CAN,184
2001,COG,CHE,248
2001,COG,CIV,3345
2001,COG,CMR,683
2001,COG,COD,6826
2001,COG,COM,5
2001,COG,DEU,93
2001,COG,DNK,17
2001,COG,DZA,47
2001,COG,EGY,47
2001,COG,ESP,24
2001,COG,FIN,11
2001,COG,FRA,1474
2001,COG,GAB,40407
2001,COG,GHA,23
2001,COG,GIN,7
2001,COG,HUN,12
2001,COG,IRL,21
2001,COG,ITA,231
2001,COG,JOR,15
2001,COG,LBN,7
2001,COG,MAR,117
2001,COG,MDG,6
2001,COG,MEX,48
2001,COG,MLI,70
2001,COG,MOZ,5
2001,COG,MRT,5
2001,COG,NAM,312
2001,COG,NER,108
2001,COG,NGA,159
2001,COG,NLD,1426
2001,COG,NOR,87
2001,COG,NZL,8
2001,COG,PAK,5
2001,COG,POL,7
2001,COG,ROU,96
2001,COG,RWA,15
2001,COG,SEN,504
2001,COG,SVK,5
2001,COG,SWE,18
2001,COG,SWZ,324
2001,COG,TCD,94
2001,COG,TGO,207
2001,COG,UKR,360
2001,COG,USA,1737
2001,COG,ZAF,1940
2001,COG,ZWE,15
2001,COL,ARG,61
2001,COL,AUS,367
2001,COL,AUT,26
2001,COL,BEL,124
2001,COL,BOL,15
2001,COL,BRA,49
2001,COL,CAN,4162
2001,COL,CHE,507
2001,COL,CHL,156
2001,COL,CRI,5496
2001,COL,DEU,86
2001,COL,DNK,13
2001,COL,ECU,4017
2001,COL,ESP,490
2001,COL,FRA,506
2001,COL,GBR,915
2001,COL,HND,15
2001,COL,ISR,22
2001,COL,ITA,69
2001,COL,MEX,297
2001,COL,NLD,74
2001,COL,NOR,203
2001,COL,NZL,5
2001,COL,PAN,2668
2001,COL,PER,59
2001,COL,PRT,5
2001,COL,SLV,54
2001,COL,SWE,605
2001,COL,URY,54
2001,COL,USA,14701
2001,COL,VEN,366
2001,COM,AGO,5
2001,COM,CAN,10
2001,COM,GIN,20
2001,COM,NER,15
2001,COM,NLD,5
2001,COM,ZAF,148
2001,CPV,BEL,10
2001,CPV,USA,19
2001,CRI,CAN,728
2001,CRI,SWE,5
2001,CRI,USA,24
2001,CUB,ARG,301
2001,CUB,AUS,5
2001,CUB,BEL,20
2001,CUB,BOL,28
2001,CUB,BRA,97
2001,CUB,CAN,1225
2001,CUB,CHE,132
2001,CUB,CHL,75
2001,CUB,COL,81
2001,CUB,CRI,1134
2001,CUB,CZE,17
2001,CUB,DEU,39
2001,CUB,DNK,12
2001,CUB,ECU,10
2001,CUB,ESP,748
2001,CUB,FIN,55
2001,CUB,FRA,172
2001,CUB,GTM,24
2001,CUB,HND,21
2001,CUB,IND,15
2001,CUB,IRL,5
2001,CUB,ITA,24
2001,CUB,MEX,123
2001,CUB,MOZ,15
2001,CUB,NLD,14
2001,CUB,NOR,11
2001,CUB,PAN,210
2001,CUB,PER,1364
2001,CUB,PRT,8
2001,CUB,PRY,51
2001,CUB,SWE,484
2001,CUB,URY,15
2001,CUB,USA,17403
2001,CUB,VEN,15
2001,CYP,AUS,8
2001,CYP,CAN,5
2001,CZE,AUS,13
2001,CZE,AUT,7
2001,CZE,BEL,84
2001,CZE,CAN,737
2001,CZE,CHE,195
2001,CZE,DEU,14
2001,CZE,FRA,80
2001,CZE,GBR,25
2001,CZE,GRC,232
2001,CZE,IRL,31
2001,CZE,MAR,14
2001,CZE,NLD,110
2001,CZE,PER,15
2001,CZE,SWE,7
2001,CZE,USA,33
2001,DEU,AUS,33
2001,DEU,BEL,14
2001,DEU,CAN,999
2001,DEU,SWE,5
2001,DEU,USA,36
2001,DJI,AUS,7
2001,DJI,CAN,449
2001,DJI,EGY,43
2001,DJI,ETH,60
2001,DJI,FRA,88
2001,DJI,JOR,15
2001,DJI,NLD,5
2001,DJI,NZL,17
2001,DJI,SWE,10
2001,DJI,USA,5
2001,DJI,YEM,12
2001,DMA,CAN,28
2001,DNK,CAN,5
2001,DOM,ARG,7
2001,DOM,CAN,106
2001,DOM,KWT,5
2001,DOM,SWE,5
2001,DOM,USA,46
2001,DZA,ARG,61
2001,DZA,AUS,357
2001,DZA,AUT,6
2001,DZA,BEL,332
2001,DZA,BEN,36
2001,DZA,BGR,22
2001,DZA,BRA,7
2001,DZA,CAN,3438
2001,DZA,CHE,1685
2001,DZA,CYP,5
2001,DZA,CZE,100
2001,DZA,DEU,702
2001,DZA,DNK,57
2001,DZA,EGY,15
2001,DZA,ESP,516
2001,DZA,FIN,48
2001,DZA,FRA,954
2001,DZA,GBR,1865
2001,DZA,GRC,34
2001,DZA,HRV,21
2001,DZA,HUN,35
2001,DZA,IRL,64
2001,DZA,ITA,60
2001,DZA,JOR,36
2001,DZA,KOR,15
2001,DZA,LBN,182
2001,DZA,MAR,31
2001,DZA,MLT,22
2001,DZA,NER,15
2001,DZA,NLD,841
2001,DZA,NOR,104
2001,DZA,NZL,5
2001,DZA,PAK,158
2001,DZA,POL,7
2001,DZA,PRT,5
2001,DZA,SEN,57
2001,DZA,SVK,11
2001,DZA,SVN,22
2001,DZA,SWE,92
2001,DZA,SYR,62
2001,DZA,TUN,126
2001,DZA,USA,995
2001,DZA,YEM,15
2001,DZA,ZAF,37
2001,ECU,ARG,5
2001,ECU,AUS,279
2001,ECU,BEL,10
2001,ECU,CAN,237
2001,ECU,CHE,10
2001,ECU,DEU,8
2001,ECU,ESP,8
2001,ECU,FRA,38
2001,ECU,GBR,190
2001,ECU,NLD,5
2001,ECU,NOR,5
2001,ECU,PAN,9
2001,ECU,SWE,25
2001,ECU,USA,284
2001,EGY,AUS,339
2001,EGY,AUT,21
2001,EGY,BEL,10
2001,EGY,BRA,5
2001,EGY,CAN,1442
2001,EGY,CHE,105
2001,EGY,CYP,43
2001,EGY,DEU,47
2001,EGY,DNK,29
2001,EGY,ESP,5
2001,EGY,FIN,7
2001,EGY,FRA,132
2001,EGY,IRL,9
2001,EGY,ITA,12
2001,EGY,JOR,342
2001,EGY,KWT,5
2001,EGY,LBN,131
2001,EGY,MAR,5
2001,EGY,MLT,6
2001,EGY,NLD,99
2001,EGY,NOR,14
2001,EGY,PAK,28
2001,EGY,ROU,15
2001,EGY,SWE,139
2001,EGY,SYR,15
2001,EGY,TUR,6
2001,EGY,UKR,15
2001,EGY,USA,3471
2001,EGY,YEM,14
2001,EGY,ZAF,45
2001,ERI,ARE,18
2001,ERI,AUS,718
2001,ERI,BFA,5
2001,ERI,BGR,20
2001,ERI,BWA,5
2001,ERI,CAN,504
2001,ERI,CHE,774
2001,ERI,CUB,15
2001,ERI,DEU,210
2001,ERI,DNK,30
2001,ERI,EGY,787
2001,ERI,ETH,12636
2001,ERI,FRA,34
2001,ERI,GRC,30
2001,ERI,IRL,7
2001,ERI,IRQ,573
2001,ERI,ISR,85
2001,ERI,ITA,40
2001,ERI,JOR,39
2001,ERI,KEN,2537
2001,ERI,LBN,38
2001,ERI,MAR,8
2001,ERI,MDA,15
2001,ERI,MEX,15
2001,ERI,MOZ,24
2001,ERI,NGA,60
2001,ERI,NLD,700
2001,ERI,NOR,152
2001,ERI,NZL,63
2001,ERI,RWA,15
2001,ERI,SDN,584306
2001,ERI,SOM,15
2001,ERI,SVK,5
2001,ERI,SWE,195
2001,ERI,SYR,39
2001,ERI,UGA,42
2001,ERI,USA,1366
2001,ERI,YEM,322
2001,ERI,ZAF,152
2001,ERI,ZWE,144
2001,ESH,CHE,19
2001,ESH,CUB,2703
2001,ESH,DZA,475860
2001,ESH,MRT,26000
2001,ESP,CAN,21
2001,ESP,MAR,31
2001,ESP,USA,11
2001,EST,ARG,5
2001,EST,AUS,10
2001,EST,BEL,12
2001,EST,CAN,57
2001,EST,FIN,5
2001,EST,FRA,28
2001,EST,NLD,9
2001,EST,NOR,5
2001,EST,RUS,13
2001,EST,SWE,122
2001,EST,USA,335
2001,ETH,AUS,1013
2001,ETH,AUT,46
2001,ETH,BDI,15
2001,ETH,BEL,82
2001,ETH,BEN,42
2001,ETH,BGR,56
2001,ETH,BLR,63
2001,ETH,BRA,7
2001,ETH,BWA,48
2001,ETH,CAN,2277
2001,ETH,CHE,1391
2001,ETH,CIV,39
2001,ETH,CUB,132
2001,ETH,CZE,8
2001,ETH,DEU,291
2001,ETH,DJI,3912
2001,ETH,DNK,216
2001,ETH,EGY,1920
2001,ETH,ERI,1420
2001,ETH,ESP,90
2001,ETH,FIN,102
2001,ETH,FRA,598
2001,ETH,GBR,5100
2001,ETH,GHA,15
2001,ETH,GMB,5
2001,ETH,GRC,237
2001,ETH,HUN,33
2001,ETH,IND,35
2001,ETH,IRL,7
2001,ETH,ISR,357
2001,ETH,ITA,259
2001,ETH,JOR,18
2001,ETH,JPN,12
2001,ETH,KAZ,5
2001,ETH,KEN,46438
2001,ETH,LBN,140
2001,ETH,MAR,9
2001,ETH,MEX,15
2001,ETH,MOZ,75
2001,ETH,NGA,24
2001,ETH,NLD,2312
2001,ETH,NOR,800
2001,ETH,NZL,546
2001,ETH,PAK,5
2001,ETH,PHL,18
2001,ETH,POL,24
2001,ETH,RUS,29
2001,ETH,RWA,42
2001,ETH,SAU,15
2001,ETH,SDN,17404
2001,ETH,SEN,5
2001,ETH,SOM,1881
2001,ETH,SWE,681
2001,ETH,SWZ,120
2001,ETH,TUR,5
2001,ETH,TZA,7
2001,ETH,UGA,231
2001,ETH,UKR,105
2001,ETH,USA,13042
2001,ETH,YEM,5269
2001,ETH,ZAF,2325
2001,ETH,ZWE,573
2001,FIN,USA,5
2001,FJI,AUS,425
2001,FJI,CAN,216
2001,FJI,DEU,7
2001,FJI,USA,2001
2001,FRA,AUS,14
2001,FRA,CAN,51
2001,FRA,CHE,15
2001,FRA,USA,30
2001,GAB,CAN,36
2001,GAB,CHE,15
2001,GAB,DEU,5
2001,GAB,SWE,17
2001,GAB,ZAF,6
2001,GBR,CAN,32
2001,GBR,USA,149
2001,GEO,AUS,30
2001,GEO,AUT,9
2001,GEO,BEL,42
2001,GEO,BLR,225
2001,GEO,BRA,8
2001,GEO,CAN,302
2001,GEO,CHE,578
2001,GEO,CYP,25
2001,GEO,CZE,790
